point_id,variant,family,topology,nx1,m1,nx2,m2,emitter_units_stage1,emitter_area_um2_stage1,xmis_w_um,corner_label,temp_c,vdd_v,ic1_a,ic2_a,ib1_a,jc1_ma_um2,vce1_v,vce2_v,vbe1_v,idd_a,pdc_w,pdc_violates_10mw,ic1_violates_4p5ma,s11_db_worst,s21_db_min,s21_db_max,s12_db_max,s22_db_worst,gain_in_match_basis_db_min,ga_max_ideal_db_min,ga_max_q10_db_min,nf_sp_db_at_band_lo,nfmin_sp_db_at_band_lo,nfmin290_db_at_band_lo,nfmin290_db_worst,nfmin_reref_delta_db,nf290_db_at_band_lo,nf290_db_worst,nf30015_db_at_band_lo,gain_ac_db_at_band_lo,k_inband_min,mu_inband_min,n_inband_pts_mu_lt_1,n_inband_pts,mag_delta_inband_max,k_broadband_min,mu_broadband_min,f_at_mu_broadband_min_hz,n_broadband_pts_mu_lt_1,n_broadband_pts,s11_mag_broadband_max,s22_mag_broadband_max,model_card_flags
t_bal_typ_27c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,typ,27,1.80,2.712950e-03,1.383070e-03,3.403390e-06,0.5887,0.8667,0.9333,0.7787,4.433020e-03,7.979440e-03,0,0,-3.9895,22.6237,22.801,-90.7006,-0.0129,24.8354,49.9635,31.995,1.6316,1.6115,1.6583,1.6583,0.0469,1.6789,1.6789,1.6316,22.6237,2.07485995,1.00067725,0,11,0.630614,2.07508855,1.0,1.000000e+07,0,140,0.83132,1.0,in_box
t_bal_typ_27c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,typ,27,1.98,2.731840e-03,1.392930e-03,3.417670e-06,0.5928,1.0315,0.9485,0.7787,4.477280e-03,8.865010e-03,0,0,-3.978,22.6569,22.8315,-90.87,-0.0124,24.8763,50.1613,32.0388,1.6288,1.609,1.6558,1.6558,0.0468,1.6761,1.6761,1.6288,22.6569,2.01983986,1.00063364,0,11,0.631485,2.02008266,1.0,1.000000e+07,0,140,0.831318,1.0,in_box
t_bal_typ_125c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,typ,125,1.62,2.564940e-03,1.312350e-03,5.366570e-06,0.5566,0.8053,0.8147,0.6723,4.216610e-03,6.830910e-03,0,0,-4.0913,19.5543,19.8313,-90.2923,-0.015,21.6997,46.2452,28.8439,1.8808,1.8292,2.353,2.353,0.5238,2.4157,2.4157,2.3526,19.5543,3.65126544,1.00122021,0,11,0.623224,2.29056505,1.0,1.000000e+07,0,140,0.832104,1.0,in_box
t_bal_typ_125c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,typ,125,1.80,2.580000e-03,1.320290e-03,5.390150e-06,0.5599,0.9701,0.8299,0.6724,4.257240e-03,7.663030e-03,0,0,-4.0784,19.5884,19.8626,-90.518,-0.0144,21.7421,46.4706,28.8903,1.8769,1.826,2.3491,2.3491,0.5231,2.411,2.411,2.3479,19.5884,3.56702349,1.00115765,0,11,0.624198,2.67338598,1.0,1.000000e+07,0,140,0.832088,1.0,in_box
t_bal_typ_125c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,typ,125,1.98,2.601600e-03,1.331100e-03,5.330380e-06,0.5646,1.1347,0.8453,0.6725,4.305280e-03,8.524450e-03,0,0,-4.0695,19.6481,19.9191,-90.6945,-0.0138,21.8076,46.7088,28.9594,1.8711,1.8212,2.3433,2.3433,0.5221,2.404,2.404,2.3411,19.6481,3.46174924,1.00109676,0,11,0.624879,3.28054657,1.0,1.000000e+07,0,140,0.832051,1.0,in_box
t_bal_bcs_-40c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,-40,1.62,2.871490e-03,1.446920e-03,1.039710e-06,0.6232,0.6433,0.9767,0.8406,4.629230e-03,7.499350e-03,0,0,-3.6668,24.7012,24.7835,-92.0892,-0.0096,27.1413,53.4204,34.3307,1.3886,1.383,1.1444,1.1453,-0.2386,1.1491,1.1502,1.1149,24.7012,1.12993106,1.00009327,0,11,0.654643,1.08942125,1.0,1.000000e+07,0,140,0.831907,1.0,in_box
t_bal_bcs_-40c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,-40,1.80,2.897030e-03,1.459970e-03,1.049600e-06,0.6287,0.8081,0.9919,0.8407,4.683320e-03,8.429980e-03,0,0,-3.6538,24.7307,24.8101,-92.2887,-0.0093,27.1806,53.6205,34.3724,1.3861,1.3807,1.1424,1.1434,-0.2383,1.147,1.1482,1.1128,24.7307,1.09586268,1.00006763,0,11,0.655657,1.05571733,1.0,1.000000e+07,0,140,0.831904,1.0,in_box
t_bal_bcs_-40c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,-40,1.98,2.923670e-03,1.473550e-03,1.056910e-06,0.6345,0.9729,1.0071,0.8407,4.738990e-03,9.383200e-03,0,0,-3.643,24.7641,24.8407,-92.4442,-0.0089,27.2223,53.817,34.4163,1.3836,1.3783,1.1404,1.1413,-0.2379,1.1449,1.146,1.1107,24.7641,1.05673658,1.00003954,0,11,0.656499,1.01803245,1.0,1.000000e+07,0,140,0.831901,1.0,in_box
t_bal_bcs_27c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,27,1.62,2.815360e-03,1.423340e-03,1.899010e-06,0.611,0.7094,0.9106,0.7733,4.562640e-03,7.391480e-03,0,0,-3.804,22.9074,23.0629,-92.0262,-0.0106,25.2469,51.188,32.4298,1.5214,1.5096,1.554,1.554,0.0444,1.5661,1.5662,1.5214,22.9074,1.8325657,1.00047889,0,11,0.644418,1.30478933,1.0,1.000000e+07,0,140,0.83314,1.0,in_box
t_bal_bcs_27c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,27,1.80,2.835840e-03,1.433890e-03,1.912860e-06,0.6154,0.8741,0.9259,0.7733,4.609250e-03,8.296650e-03,0,0,-3.7913,22.9405,23.0931,-92.2306,-0.0102,25.289,51.3999,32.4746,1.5186,1.5071,1.5514,1.5514,0.0443,1.5632,1.5634,1.5186,22.9405,1.78406589,1.00044306,0,11,0.645391,1.77733462,1.0,1.000000e+07,0,140,0.833135,1.0,in_box
t_bal_bcs_27c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,27,1.98,2.858040e-03,1.445220e-03,1.914990e-06,0.6202,1.0389,0.9411,0.7733,4.658280e-03,9.223390e-03,0,0,-3.7812,22.9799,23.1296,-92.39,-0.0098,25.3357,51.6079,32.5237,1.5155,1.5043,1.5486,1.5486,0.0443,1.56,1.5602,1.5155,22.9799,1.72888564,1.00040687,0,11,0.64617,1.72344766,1.0,1.000000e+07,0,140,0.83313,1.0,in_box
t_bal_bcs_125c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,125,1.62,2.737220e-03,1.387140e-03,3.071120e-06,0.594,0.8148,0.8052,0.666,4.467860e-03,7.237940e-03,0,0,-3.8872,20.1289,20.376,-91.8378,-0.0119,22.4099,47.9308,29.5827,1.7467,1.7117,2.2096,2.2096,0.4979,2.2524,2.2524,2.1926,20.1289,3.11695594,1.00089525,0,11,0.638275,-1.87773916,1.0,1.000000e+07,0,140,0.834381,1.0,in_box
t_bal_bcs_125c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,125,1.80,2.755350e-03,1.396460e-03,3.079950e-06,0.5979,0.9795,0.8205,0.6661,4.511110e-03,8.119990e-03,0,0,-3.8761,20.1704,20.4147,-92.0487,-0.0114,22.4592,48.1681,29.6353,1.7427,1.7083,2.2054,2.2054,0.4971,2.2475,2.2475,2.1877,20.1704,3.03173251,1.00084407,0,11,0.639129,-1.27937498,1.0,1.000000e+07,0,140,0.834362,1.0,in_box
t_bal_bcs_125c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,bcs,125,1.98,2.783200e-03,1.409990e-03,2.974790e-06,0.604,1.1441,0.8359,0.6662,4.568100e-03,9.044850e-03,0,0,-3.8683,20.2445,20.4853,-92.2144,-0.0109,22.5387,48.4253,29.7179,1.7361,1.7027,2.1986,2.1986,0.4959,2.2395,2.2395,2.1799,20.2445,2.92675298,1.0007931,0,11,0.639737,-0.12830878,1.0,1.000000e+07,0,140,0.834328,1.0,in_box
t_bal_wcs_-40c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,-40,1.62,2.688000e-03,1.374350e-03,3.194440e-06,0.5833,0.6297,0.9903,0.8512,4.368240e-03,7.076550e-03,0,0,-4.034,24.285,24.4109,-89.1289,-0.015,26.4674,50.895,33.6055,1.6247,1.606,1.3345,1.3345,-0.2715,1.3505,1.3506,1.3111,24.285,1.51295362,1.00046561,0,11,0.627069,1.5019267,1.0,1.000000e+07,0,140,0.828905,1.0,in_box
t_bal_wcs_-40c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,-40,1.80,2.707500e-03,1.384730e-03,3.219750e-06,0.5876,0.7946,1.0054,0.8512,4.413610e-03,7.944510e-03,0,0,-4.0167,24.3039,24.427,-89.3537,-0.0145,26.4977,51.0749,33.639,1.6227,1.6044,1.3331,1.3331,-0.2713,1.3488,1.3489,1.3094,24.3039,1.48469875,1.00043073,0,11,0.628367,1.47224478,1.0,1.000000e+07,0,140,0.828911,1.0,in_box
t_bal_wcs_-40c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,-40,1.98,2.727570e-03,1.395390e-03,3.244010e-06,0.5919,0.9594,1.0206,0.8512,4.459800e-03,8.830400e-03,0,0,-4.0029,24.3272,24.4477,-89.5275,-0.014,26.5301,51.253,33.6745,1.6206,1.6026,1.3316,1.3316,-0.271,1.347,1.3472,1.3077,24.3272,1.44763563,1.00039175,0,11,0.629408,1.4349866,1.0,1.000000e+07,0,140,0.828919,1.0,in_box
t_bal_wcs_27c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,27,1.62,2.517980e-03,1.298640e-03,5.605580e-06,0.5464,0.6922,0.9278,0.7853,4.135890e-03,6.700140e-03,0,0,-4.2246,22.0819,22.2919,-89.0835,-0.0165,24.1443,48.2294,31.2727,1.7766,1.7424,1.7924,1.7924,0.0499,1.8273,1.8273,1.7766,22.0819,2.49509666,1.00103677,0,11,0.613505,2.47658238,1.0,1.000000e+07,0,140,0.828574,1.0,in_box
t_bal_wcs_27c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,27,1.80,2.532220e-03,1.306380e-03,5.638560e-06,0.5495,0.857,0.943,0.7853,4.173470e-03,7.512250e-03,0,0,-4.2077,22.1022,22.3094,-89.3155,-0.0159,24.1748,48.4187,31.307,1.7742,1.7405,1.7904,1.7904,0.0499,1.8249,1.8249,1.7742,22.1022,2.45355849,1.00098555,0,11,0.614743,2.43812906,1.0,1.000000e+07,0,140,0.82858,1.0,in_box
t_bal_wcs_27c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,27,1.98,2.547300e-03,1.314520e-03,5.666120e-06,0.5528,1.0218,0.9582,0.7853,4.212180e-03,8.340130e-03,0,0,-4.1949,22.1286,22.3333,-89.4945,-0.0154,24.2092,48.6053,31.3448,1.7717,1.7384,1.7883,1.7883,0.0499,1.8223,1.8223,1.7716,22.1286,2.39934539,1.00093383,0,11,0.615696,2.38543298,1.0,1.000000e+07,0,140,0.828585,1.0,in_box
t_bal_wcs_125c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,125,1.62,2.323850e-03,1.204960e-03,8.662300e-06,0.5043,0.7933,0.8267,0.6798,3.867940e-03,6.266070e-03,0,0,-4.3031,18.6038,18.9175,-88.8936,-0.0186,20.6192,44.2865,27.7331,2.0624,1.9862,2.5434,2.5434,0.5571,2.6352,2.6352,2.5679,18.6038,4.44470214,1.00162673,0,11,0.607968,4.19875176,1.0,1.000000e+07,0,140,0.828877,1.0,in_box
t_bal_wcs_125c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,125,1.80,2.335520e-03,1.211340e-03,8.700520e-06,0.5068,0.9581,0.8419,0.6799,3.901800e-03,7.023250e-03,0,0,-4.2884,18.6301,18.941,-89.1344,-0.0178,20.6542,44.4989,27.7728,2.0586,1.9832,2.5397,2.5397,0.5565,2.6307,2.6307,2.5634,18.6301,4.36181575,1.00155143,0,11,0.609053,4.12402495,1.0,1.000000e+07,0,140,0.828867,1.0,in_box
t_bal_wcs_125c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,wcs,125,1.98,2.350960e-03,1.219380e-03,8.683490e-06,0.5102,1.1228,0.8572,0.6799,3.940920e-03,7.803020e-03,0,0,-4.2785,18.6754,18.9834,-89.3213,-0.0171,20.7053,44.7174,27.8282,2.0536,1.9791,2.5348,2.5348,0.5557,2.6246,2.6246,2.5575,18.6754,4.25491553,1.00147957,0,11,0.609798,4.02389413,1.0,1.000000e+07,0,140,0.828836,1.0,in_box
t_bal_sf_-40c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,-40,1.62,2.799580e-03,1.418920e-03,1.880440e-06,0.6075,0.6374,0.9826,0.8454,4.525130e-03,7.330710e-03,0,0,-3.842,24.5401,24.643,-90.5389,-0.0122,26.8527,52.1527,34.017,1.4957,1.4859,1.2319,1.2324,-0.254,1.2403,1.2409,1.2037,24.5401,1.30744333,1.0002516,0,11,0.641339,1.27901994,1.0,1.000000e+07,0,140,0.830783,1.0,in_box
t_bal_sf_-40c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,-40,1.80,2.822440e-03,1.430790e-03,1.897070e-06,0.6125,0.8022,0.9978,0.8454,4.575350e-03,8.235640e-03,0,0,-3.8269,24.5647,24.6647,-90.7512,-0.0117,26.888,52.3434,34.0551,1.4935,1.4839,1.2302,1.2307,-0.2537,1.2384,1.239,1.2018,24.5647,1.27569185,1.00022132,0,11,0.642497,1.2466576,1.0,1.000000e+07,0,140,0.830782,1.0,in_box
t_bal_sf_-40c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,-40,1.98,2.846130e-03,1.443070e-03,1.911890e-06,0.6176,0.967,1.013,0.8454,4.626770e-03,9.161000e-03,0,0,-3.8145,24.5934,24.6906,-90.916,-0.0113,26.9254,52.5312,34.0952,1.4912,1.4818,1.2285,1.2289,-0.2534,1.2364,1.2371,1.1999,24.5934,1.23726131,1.00018787,0,11,0.643443,1.20899922,1.0,1.000000e+07,0,140,0.830783,1.0,in_box
t_bal_sf_27c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,27,1.62,2.695120e-03,1.373680e-03,3.380340e-06,0.5849,0.7019,0.9181,0.7787,4.388740e-03,7.109750e-03,0,0,-4.0043,22.5961,22.7763,-90.4825,-0.0134,24.798,49.7616,31.9544,1.6342,1.6137,1.6606,1.6606,0.0469,1.6817,1.6817,1.6342,22.5961,2.12100605,1.00072054,0,11,0.629504,2.12138516,1.0,1.000000e+07,0,140,0.831322,1.0,in_box
t_bal_sf_27c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,27,1.80,2.712830e-03,1.383000e-03,3.403230e-06,0.5887,0.8667,0.9333,0.7787,4.431340e-03,7.976420e-03,0,0,-3.9896,22.6233,22.8007,-90.7007,-0.0129,24.835,49.9631,31.9946,1.6316,1.6115,1.6583,1.6583,0.0469,1.679,1.679,1.6316,22.6233,2.07501202,1.00067732,0,11,0.630613,2.07524173,1.0,1.000000e+07,0,140,0.83132,1.0,in_box
t_bal_sf_27c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,27,1.98,2.731750e-03,1.392890e-03,3.417570e-06,0.5928,1.0315,0.9485,0.7787,4.475660e-03,8.861800e-03,0,0,-3.9781,22.6566,22.8313,-90.87,-0.0124,24.876,50.1611,32.0386,1.6288,1.609,1.6558,1.6558,0.0468,1.6761,1.6761,1.6288,22.6566,2.01993519,1.00063368,0,11,0.631484,2.02017869,1.0,1.000000e+07,0,140,0.831318,1.0,in_box
t_bal_sf_125c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,125,1.62,2.564900e-03,1.312320e-03,5.366490e-06,0.5566,0.8053,0.8147,0.6723,4.217740e-03,6.832740e-03,0,0,-4.0913,19.5541,19.8311,-90.2923,-0.015,21.6996,46.2451,28.8438,1.8808,1.8292,2.353,2.353,0.5238,2.4157,2.4157,2.3526,19.5541,3.65134855,1.00122023,0,11,0.623225,2.29068007,1.0,1.000000e+07,0,140,0.832104,1.0,in_box
t_bal_sf_125c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,125,1.80,2.580070e-03,1.320320e-03,5.390300e-06,0.5599,0.9701,0.8299,0.6724,4.255930e-03,7.660670e-03,0,0,-4.0784,19.5887,19.8629,-90.518,-0.0144,21.7424,46.4709,28.8906,1.8769,1.826,2.3491,2.3491,0.5231,2.411,2.411,2.3479,19.5887,3.56687932,1.00115762,0,11,0.624198,2.67318002,1.0,1.000000e+07,0,140,0.832088,1.0,in_box
t_bal_sf_125c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,sf,125,1.98,2.601740e-03,1.331170e-03,5.330670e-06,0.5646,1.1347,0.8453,0.6725,4.304070e-03,8.522050e-03,0,0,-4.0695,19.6487,19.9196,-90.6945,-0.0138,21.8081,46.7093,28.96,1.8711,1.8212,2.3433,2.3433,0.5221,2.404,2.404,2.3411,19.6487,3.46147396,1.0010967,0,11,0.624879,3.28015977,1.0,1.000000e+07,0,140,0.832051,1.0,in_box
t_bal_fs_-40c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,-40,1.62,2.800240e-03,1.419260e-03,1.880870e-06,0.6077,0.6374,0.9826,0.8454,4.529280e-03,7.337440e-03,0,0,-3.8419,24.5415,24.6444,-90.5388,-0.0122,26.8542,52.1544,34.0185,1.4956,1.4858,1.2319,1.2323,-0.254,1.2402,1.2409,1.2036,24.5415,1.30690764,1.00025121,0,11,0.641348,1.27844562,1.0,1.000000e+07,0,140,0.83078,1.0,in_box
t_bal_fs_-40c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,-40,1.80,2.823000e-03,1.431080e-03,1.897440e-06,0.6126,0.8022,0.9978,0.8454,4.579370e-03,8.242870e-03,0,0,-3.8268,24.5658,24.6658,-90.7511,-0.0117,26.8892,52.3447,34.0563,1.4934,1.4838,1.2302,1.2306,-0.2537,1.2383,1.239,1.2017,24.5658,1.27527595,1.00022102,0,11,0.642504,1.24621109,1.0,1.000000e+07,0,140,0.83078,1.0,in_box
t_bal_fs_-40c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,-40,1.98,2.846600e-03,1.443320e-03,1.912200e-06,0.6178,0.967,1.013,0.8454,4.630680e-03,9.168740e-03,0,0,-3.8145,24.5943,24.6915,-90.916,-0.0113,26.9264,52.5324,34.0961,1.4911,1.4818,1.2284,1.2289,-0.2534,1.2364,1.237,1.1998,24.5943,1.23692065,1.00018762,0,11,0.643449,1.20863291,1.0,1.000000e+07,0,140,0.830781,1.0,in_box
t_bal_fs_27c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,27,1.62,2.695640e-03,1.373950e-03,3.380980e-06,0.585,0.7019,0.9181,0.7787,4.392580e-03,7.115990e-03,0,0,-4.0042,22.5975,22.7777,-90.4825,-0.0134,24.7995,49.7632,31.9559,1.6341,1.6136,1.6605,1.6605,0.0469,1.6816,1.6816,1.6341,22.5975,2.12037869,1.00072027,0,11,0.629508,2.12076384,1.0,1.000000e+07,0,140,0.83132,1.0,in_box
t_bal_fs_27c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,27,1.80,2.713140e-03,1.383170e-03,3.403630e-06,0.5888,0.8667,0.9333,0.7787,4.434910e-03,7.982830e-03,0,0,-3.9895,22.6242,22.8015,-90.7006,-0.0129,24.8359,49.9641,31.9955,1.6316,1.6114,1.6583,1.6583,0.0469,1.6789,1.6789,1.6316,22.6242,2.07463427,1.00067715,0,11,0.630615,2.07486122,1.0,1.000000e+07,0,140,0.831319,1.0,in_box
t_bal_fs_27c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,27,1.98,2.731970e-03,1.393000e-03,3.417840e-06,0.5929,1.0315,0.9485,0.7787,4.479070e-03,8.868560e-03,0,0,-3.978,22.6572,22.8318,-90.87,-0.0124,24.8766,50.1617,32.0392,1.6288,1.609,1.6558,1.6558,0.0468,1.676,1.676,1.6287,22.6572,2.01968903,1.00063357,0,11,0.631486,2.01993071,1.0,1.000000e+07,0,140,0.831318,1.0,in_box
t_bal_fs_125c_vdd1.62v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,125,1.62,2.565170e-03,1.312460e-03,5.367040e-06,0.5567,0.8053,0.8147,0.6723,4.220300e-03,6.836880e-03,0,0,-4.0913,19.5552,19.8322,-90.2923,-0.015,21.7006,46.2462,28.8448,1.8807,1.8291,2.3529,2.3529,0.5238,2.4156,2.4156,2.3525,19.5552,3.65077414,1.00122011,0,11,0.623224,2.28986231,1.0,1.000000e+07,0,140,0.832103,1.0,in_box
t_bal_fs_125c_vdd1.80v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,125,1.80,2.580020e-03,1.320300e-03,5.390200e-06,0.5599,0.9701,0.8299,0.6724,4.258790e-03,7.665830e-03,0,0,-4.0784,19.5885,19.8627,-90.518,-0.0144,21.7422,46.4707,28.8904,1.8769,1.826,2.3491,2.3491,0.5231,2.411,2.411,2.3479,19.5885,3.56697787,1.00115764,0,11,0.624198,2.67331814,1.0,1.000000e+07,0,140,0.832088,1.0,in_box
t_bal_fs_125c_vdd1.98v,t_bal,B-2stage,2stage,10,4,10,2,40,4.608,75,fs,125,1.98,2.601550e-03,1.331070e-03,5.330270e-06,0.5646,1.1347,0.8453,0.6725,4.305950e-03,8.525790e-03,0,0,-4.0695,19.6479,19.9189,-90.6945,-0.0138,21.8074,46.7086,28.9592,1.8712,1.8212,2.3433,2.3433,0.5221,2.404,2.404,2.3411,19.6479,3.46186118,1.00109678,0,11,0.624879,3.28073355,1.0,1.000000e+07,0,140,0.832052,1.0,in_box
t_lownf_typ_-40c_vdd1.62v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,-40,1.62,3.261100e-03,8.361350e-04,2.224640e-06,0.3539,0.6492,0.9708,0.8335,4.375430e-03,7.088190e-03,0,0,-4.6118,23.3967,23.6614,-84.9519,-0.011,25.2395,51.1925,32.4097,1.2609,1.2351,1.0191,1.0191,-0.216,1.0409,1.0415,1.0095,23.3967,0.66134262,0.99955447,11,11,0.586841,0.39636924,0.9985974,3.349654e+09,15,140,0.834451,1.0,in_box
t_lownf_typ_-40c_vdd1.80v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,-40,1.80,3.279100e-03,8.409500e-04,2.236770e-06,0.3558,0.8141,0.9859,0.8335,4.413730e-03,7.944720e-03,0,0,-4.5899,23.4096,23.6713,-85.149,-0.0106,25.2641,51.3777,32.437,1.2591,1.2337,1.0179,1.0179,-0.2158,1.0393,1.04,1.008,23.4096,0.64140994,0.99953708,11,11,0.588365,0.37849627,0.99858398,3.349654e+09,15,140,0.834441,1.0,in_box
t_lownf_typ_-40c_vdd1.98v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,-40,1.98,3.298240e-03,8.460280e-04,2.245330e-06,0.3579,0.9789,1.0011,0.8335,4.453370e-03,8.817670e-03,0,0,-4.5715,23.4285,23.6873,-85.3035,-0.0102,25.2928,51.565,32.4682,1.2572,1.2321,1.0166,1.0166,-0.2156,1.0378,1.0384,1.0065,23.4285,0.61693511,0.99951221,11,11,0.589644,0.35614123,0.99855438,3.349654e+09,16,140,0.834436,1.0,in_box
t_lownf_typ_27c_vdd1.62v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,27,1.62,3.071770e-03,7.949100e-04,3.895320e-06,0.3333,0.7177,0.9023,0.763,4.158120e-03,6.736150e-03,0,0,-4.9901,20.8103,21.1473,-85.0214,-0.0129,22.4658,47.7419,29.6249,1.4044,1.3796,1.4207,1.4207,0.0412,1.4461,1.4461,1.4043,20.8103,1.44263965,1.0004138,0,11,0.561923,0.9532645,0.99991865,3.349654e+09,2,140,0.834052,1.0,in_box
t_lownf_typ_27c_vdd1.80v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,27,1.80,3.085480e-03,7.986490e-04,3.910770e-06,0.3348,0.8826,0.9174,0.763,4.191130e-03,7.544030e-03,0,0,-4.9675,20.8233,21.1574,-85.2198,-0.0124,22.4893,47.9335,29.6515,1.402,1.3778,1.4189,1.4189,0.0411,1.4437,1.4437,1.402,20.8233,1.41009059,1.00037604,0,11,0.563422,0.92385567,0.99987001,3.349654e+09,3,140,0.83404,1.0,in_box
t_lownf_typ_27c_vdd1.98v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,27,1.98,3.101720e-03,8.029360e-04,3.910480e-06,0.3366,1.0474,0.9326,0.763,4.227140e-03,8.369730e-03,0,0,-4.9488,20.8465,21.1777,-85.3756,-0.012,22.5213,48.1271,29.6864,1.3994,1.3756,1.4166,1.4166,0.0411,1.4411,1.4411,1.3994,20.8465,1.37054277,1.00033518,0,11,0.564668,0.88812923,0.99981169,3.349654e+09,3,140,0.834031,1.0,in_box
t_lownf_typ_125c_vdd1.62v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,125,1.62,2.851130e-03,7.417190e-04,5.983310e-06,0.3094,0.8276,0.7924,0.6506,3.904120e-03,6.324670e-03,0,0,-5.2465,17.0712,17.489,-84.9848,-0.015,18.6127,43.2503,25.7576,1.6603,1.6207,2.0979,2.0979,0.4772,2.1465,2.1465,2.0889,17.0712,2.95410649,1.00112281,0,11,0.545607,2.12926626,1.0,1.000000e+07,0,140,0.8341,1.0,in_box
t_lownf_typ_125c_vdd1.80v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,125,1.80,2.864650e-03,7.453250e-04,5.988180e-06,0.3108,0.9924,0.8076,0.6506,3.937010e-03,7.086620e-03,0,0,-5.226,17.0951,17.5096,-85.1841,-0.0143,18.6453,43.4676,25.7942,1.6561,1.6173,2.0938,2.0938,0.4765,2.1414,2.1414,2.0838,17.0951,2.88211209,1.00106231,0,11,0.546937,2.06388948,1.0,1.000000e+07,0,140,0.834069,1.0,in_box
t_lownf_typ_125c_vdd1.98v,t_lownf,B-2stage,2stage,10,8,10,2,80,9.216,45,typ,125,1.98,2.895840e-03,7.527910e-04,5.847050e-06,0.3142,1.1569,0.8231,0.6509,3.991250e-03,7.902680e-03,0,0,-5.2091,17.1826,17.5933,-85.3403,-0.0138,18.7401,43.74,25.8926,1.6474,1.6098,2.0846,2.0846,0.4747,2.1307,2.1307,2.0734,17.1826,2.77854114,1.00099872,0,11,0.548034,1.9729774,1.0,1.000000e+07,0,140,0.834025,1.0,in_box
