point_id,corner_label,hbt_section,temp_c,nx,vce_v,vbe_v,ic_a,jc_ma_um2,ft_hz,gain_db,nf_db,validity_flags
nx1_wcs_-40c_vce1.0v,wcs,hbt_wcs,-40,1,1.0,0.97,1.528010e-03,13.263976,3.96289E+11,4.588340,7.212530,vbe_high
nx1_wcs_-40c_vce1.0v,wcs,hbt_wcs,-40,1,1.0,0.99,1.941290e-03,16.851476,4.02457E+11,5.114440,7.026450,vbe_high
nx1_wcs_-40c_vce1.0v,wcs,hbt_wcs,-40,1,1.0,1.01,2.381600e-03,20.673611,4.02629E+11,5.519420,6.881810,vbe_high
nx1_wcs_-40c_vce1.0v,wcs,hbt_wcs,-40,1,1.0,1.03,2.844900e-03,24.695312,3.97508E+11,5.844010,6.766250,vbe_high
nx1_wcs_-40c_vce1.0v,wcs,hbt_wcs,-40,1,1.0,1.05,3.328790e-03,28.895747,3.86762E+11,6.112320,6.673000,ic_high;vbe_high
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.55,2.883620e-11,0.000000,,-50.933700,55.857200,vbe_low
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.57,7.602220e-11,0.000001,,-50.923100,55.846500,vbe_low
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.59,2.022680e-10,0.000002,,-50.912200,55.835700,vbe_low
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.61,5.399770e-10,0.000005,,-50.901100,55.824600,vbe_low
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.63,1.443290e-09,0.000013,2.45753E+06,-50.889800,55.813300,vbe_low
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.65,3.859420e-09,0.000034,6.5385E+06,-50.878000,55.801500,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.67,1.032180e-08,0.000090,1.73929E+07,-50.864700,55.788200,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.69,2.760560e-08,0.000240,4.62023E+07,-50.842900,55.766600,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.71,7.382890e-08,0.000641,1.2286E+08,-50.767600,55.691500,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.73,1.974250e-07,0.001714,3.25571E+08,-50.345700,55.270300,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.75,5.277560e-07,0.004581,8.64466E+08,-48.211700,53.138100,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.77,1.409550e-06,0.012236,2.28146E+09,-42.496100,47.427500,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.79,3.755620e-06,0.032601,5.99254E+09,-34.634600,39.580100,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.81,9.941990e-06,0.086302,1.54879E+10,-26.403400,31.392100,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.83,2.587740e-05,0.224630,3.84017E+10,-18.431700,23.565400,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.85,6.466720e-05,0.561347,8.67984E+10,-11.213100,16.821500,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.87,1.488070e-04,1.291727,1.64807E+11,-5.369800,12.115900,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.89,3.017870e-04,2.619679,2.51591E+11,-1.275800,9.606570,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.91,5.319300e-04,4.617448,3.19083E+11,1.306110,8.418150,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.93,8.308100e-04,7.211892,3.62264E+11,2.905420,7.805050,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.95,1.184880e-03,10.285417,3.87856E+11,3.942160,7.436020,
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.97,1.582540e-03,13.737326,4.02019E+11,4.659460,7.183810,vbe_high
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,0.99,2.015640e-03,17.496875,4.07964E+11,5.187240,6.996710,vbe_high
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,1.01,2.478440e-03,21.514236,4.07968E+11,5.595940,6.851330,vbe_high
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,1.03,2.967030e-03,25.755469,4.02729E+11,5.925470,6.735860,vbe_high
nx1_wcs_-40c_vce1.2v,wcs,hbt_wcs,-40,1,1.2,1.05,3.478690e-03,30.196962,3.92139E+11,6.199600,6.643900,ic_high;vbe_high
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.55,2.907960e-11,0.000000,,-51.032500,55.955900,vbe_low
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.57,7.633380e-11,0.000001,,-51.023200,55.946700,vbe_low
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.59,2.027550e-10,0.000002,,-51.013800,55.937300,vbe_low
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.61,5.409150e-10,0.000005,,-51.004300,55.927700,vbe_low
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.63,1.445390e-09,0.000013,2.46833E+06,-50.994500,55.918000,vbe_low
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.65,3.864530e-09,0.000034,6.56959E+06,-50.984300,55.907800,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.67,1.033460e-08,0.000090,1.74701E+07,-50.972600,55.896100,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.69,2.763870e-08,0.000240,4.64256E+07,-50.952400,55.876000,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.71,7.391490e-08,0.000642,1.23416E+08,-50.877100,55.801000,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.73,1.976520e-07,0.001716,3.27189E+08,-50.446100,55.370700,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.75,5.283720e-07,0.004587,8.68537E+08,-48.270400,53.196800,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.77,1.411320e-06,0.012251,2.29192E+09,-42.504400,47.435800,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.79,3.761400e-06,0.032651,6.02464E+09,-34.625100,39.570600,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.81,9.964300e-06,0.086496,1.55793E+10,-26.385900,31.374800,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.83,2.597800e-05,0.225503,3.86929E+10,-18.402300,23.537000,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.85,6.513600e-05,0.565417,8.76861E+10,-11.163600,16.778000,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.87,1.507090e-04,1.308238,1.66834E+11,-5.297590,12.065600,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.89,3.076630e-04,2.670686,2.55254E+11,-1.191470,9.563390,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.91,5.455390e-04,4.735582,3.23607E+11,1.389350,8.383770,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.93,8.560740e-04,7.431198,3.66936E+11,2.983180,7.775080,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.95,1.225530e-03,10.638281,3.92809E+11,4.016200,7.407080,
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.97,1.641920e-03,14.252778,4.0643E+11,4.733050,7.154320,vbe_high
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,0.99,2.097000e-03,18.203125,4.11864E+11,5.263130,6.966420,vbe_high
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,1.01,2.585030e-03,22.439497,4.11248E+11,5.675970,6.820810,vbe_high
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,1.03,3.102080e-03,26.927778,4.05174E+11,6.010730,6.706350,ic_high;vbe_high
nx1_wcs_-40c_vce1.4v,wcs,hbt_wcs,-40,1,1.4,1.05,3.645450e-03,31.644531,3.93448E+11,6.290610,6.617130,ic_high;vbe_high
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.55,9.467790e-09,0.000082,1.22763E+07,-50.353900,56.374500,vbe_low
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.57,2.015710e-08,0.000175,2.59819E+07,-50.326500,56.347100,vbe_low
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.59,4.291360e-08,0.000373,5.5043E+07,-50.290000,56.310600,vbe_low
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.61,9.135690e-08,0.000793,1.16372E+08,-50.217900,56.238700,vbe_low
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.63,1.944680e-07,0.001688,2.46347E+08,-49.997700,56.019000,vbe_low
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.65,4.138810e-07,0.003593,5.1981E+08,-49.208000,55.230200,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.67,8.805220e-07,0.007643,1.09831E+09,-46.835900,52.860100,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.69,1.871810e-06,0.016248,2.30662E+09,-42.250100,48.278700,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.71,3.972480e-06,0.034483,4.83871E+09,-36.340100,42.378300,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.73,8.401200e-06,0.072927,1.00306E+10,-30.051100,36.111300,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.75,1.763850e-05,0.153112,2.03914E+10,-23.784900,29.898400,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.77,3.649440e-05,0.316792,4.00507E+10,-17.757300,24.004500,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.79,7.344620e-05,0.637554,7.35602E+10,-12.203300,18.777700,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.81,1.410340e-04,1.224253,1.22356E+11,-7.404430,14.658400,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.83,2.530620e-04,2.196719,1.78655E+11,-3.581580,11.885700,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.85,4.187980e-04,3.635399,2.29932E+11,-0.756940,10.239600,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.87,6.393970e-04,5.550321,2.68849E+11,1.240860,9.290480,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.89,9.097610e-04,7.897231,2.94712E+11,2.645130,8.714300,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.91,1.222480e-03,10.611806,3.09937E+11,3.651350,8.335710,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.93,1.570430e-03,13.632205,3.15922E+11,4.394130,8.068560,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.95,1.947650e-03,16.906684,3.15473E+11,4.958930,7.870160,
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.97,2.349280e-03,20.393056,3.09432E+11,5.390890,7.719980,vbe_high
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,0.99,2.769750e-03,24.042969,2.85063E+11,5.615060,7.629320,vbe_high
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,1.01,3.188330e-03,27.676476,1.76587E+11,4.839940,7.780960,ic_high;vbe_high
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,1.03,3.551960e-03,30.832986,7.35817E+10,2.798210,8.336830,ic_high;vbe_high
nx1_wcs_27c_vce0.6v,wcs,hbt_wcs,27,1,0.6,1.05,3.863870e-03,33.540538,3.95748E+10,1.632080,8.715590,ic_high;vbe_high
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.55,9.476840e-09,0.000082,1.23682E+07,-50.562400,56.582900,vbe_low
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.57,2.017610e-08,0.000175,2.61978E+07,-50.541100,56.561700,vbe_low
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.59,4.295400e-08,0.000373,5.54784E+07,-50.510800,56.531500,vbe_low
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.61,9.144320e-08,0.000794,1.17397E+08,-50.443400,56.464300,vbe_low
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.63,1.946540e-07,0.001690,2.4842E+08,-50.220300,56.241600,vbe_low
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.65,4.142870e-07,0.003596,5.24713E+08,-49.399400,55.421600,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.67,8.814310e-07,0.007651,1.10829E+09,-46.946900,52.971200,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.69,1.873940e-06,0.016267,2.32957E+09,-42.283900,48.312500,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.71,3.977830e-06,0.034530,4.88833E+09,-36.340600,42.378900,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.73,8.415980e-06,0.073055,1.01362E+10,-30.039600,36.100000,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.75,1.768350e-05,0.153503,2.06245E+10,-23.765500,29.879200,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.77,3.664020e-05,0.318057,4.05917E+10,-17.727400,23.975800,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.79,7.391890e-05,0.641657,7.47947E+10,-12.158700,18.737400,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.81,1.424520e-04,1.236563,1.24913E+11,-7.342710,14.609800,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.83,2.567400e-04,2.228646,1.82873E+11,-3.506300,11.837900,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.85,4.268180e-04,3.705017,2.35964E+11,-0.676045,10.198800,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.87,6.542710e-04,5.679436,2.77757E+11,1.320390,9.256780,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.89,9.340010e-04,8.107648,3.05913E+11,2.720110,8.685580,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.91,1.258400e-03,10.923611,3.239E+11,3.721540,8.310060,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.93,1.620090e-03,14.063281,3.33243E+11,4.460660,8.044920,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.95,2.012910e-03,17.473177,3.36692E+11,5.024040,7.847940,
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.97,2.432050e-03,21.111545,3.32954E+11,5.466020,7.697050,vbe_high
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,0.99,2.873760e-03,24.945833,3.24813E+11,5.821210,7.579870,vbe_high
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,1.01,3.334990e-03,28.949566,3.1093E+11,6.109070,7.489700,ic_high;vbe_high
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,1.03,3.812480e-03,33.094444,2.85877E+11,6.295370,7.431910,ic_high;vbe_high
nx1_wcs_27c_vce0.8v,wcs,hbt_wcs,27,1,0.8,1.05,4.292810e-03,37.263976,1.94362E+11,5.860310,7.513810,ic_high;vbe_high
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.55,9.486080e-09,0.000082,1.2441E+07,-50.723000,56.743500,vbe_low
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.57,2.019540e-08,0.000175,2.6367E+07,-50.705400,56.726000,vbe_low
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.59,4.299450e-08,0.000373,5.58174E+07,-50.678600,56.699300,vbe_low
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.61,9.152920e-08,0.000795,1.18187E+08,-50.613400,56.634300,vbe_low
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.63,1.948380e-07,0.001691,2.50007E+08,-50.386200,56.407600,vbe_low
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.65,4.146870e-07,0.003600,5.28431E+08,-49.539200,55.561500,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.67,8.823240e-07,0.007659,1.11581E+09,-47.024900,53.049100,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.69,1.876030e-06,0.016285,2.34742E+09,-42.305100,48.333700,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.71,3.983090e-06,0.034575,4.92523E+09,-36.337800,42.376000,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.73,8.430570e-06,0.073182,1.02147E+10,-30.027500,36.087900,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.75,1.772820e-05,0.153891,2.0799E+10,-23.746000,29.860100,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.77,3.678620e-05,0.319325,4.10010E+10,-17.697600,23.947100,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.79,7.439700e-05,0.645807,7.58274E+10,-12.113900,18.697000,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.81,1.439010e-04,1.249141,1.26865E+11,-7.280420,14.561000,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.83,2.605470e-04,2.261693,1.8603E+11,-3.429920,11.789700,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.85,4.352090e-04,3.777856,2.41143E+11,-0.593670,10.157500,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.87,6.699800e-04,5.815799,2.83699E+11,1.401580,9.222560,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.89,9.597940e-04,8.331545,3.12956E+11,2.796790,8.656310,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.91,1.296830e-03,11.257205,3.31135E+11,3.793360,8.283940,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.93,1.673440e-03,14.526389,3.42566E+11,4.528720,8.020950,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.95,2.083350e-03,18.084635,3.47646E+11,5.089680,7.825950,
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.97,2.521530e-03,21.888281,3.47151E+11,5.530520,7.677390,vbe_high
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,0.99,2.984150e-03,25.904080,3.40989E+11,5.885650,7.563330,vbe_high
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,1.01,3.468170e-03,30.105642,3.28413E+11,6.177430,7.476740,ic_high;vbe_high
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,1.03,3.971190e-03,34.472135,3.11628E+11,6.420790,7.413310,ic_high;vbe_high
nx1_wcs_27c_vce1.0v,wcs,hbt_wcs,27,1,1.0,1.05,4.491190e-03,38.986024,2.89844E+11,6.622360,7.371050,ic_high;vbe_high
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.55,9.497100e-09,0.000082,1.25036E+07,-50.853500,56.874000,vbe_low
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.57,2.021790e-08,0.000176,2.65112E+07,-50.838300,56.858900,vbe_low
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.59,4.304110e-08,0.000374,5.6104E+07,-50.813800,56.834400,vbe_low
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.61,9.162610e-08,0.000795,1.18849E+08,-50.749600,56.770500,vbe_low
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.63,1.950420e-07,0.001693,2.51327E+08,-50.518100,56.539400,vbe_low
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.65,4.151220e-07,0.003603,5.31494E+08,-49.648700,55.671000,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.67,8.832780e-07,0.007667,1.12196E+09,-47.083600,53.107900,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.69,1.878220e-06,0.016304,2.36196E+09,-42.318900,48.347500,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.71,3.988530e-06,0.034623,4.95525E+09,-36.332700,42.371000,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.73,8.445470e-06,0.073311,1.02789E+10,-30.014700,36.075200,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.75,1.777350e-05,0.154284,2.0966E+10,-23.726300,29.840600,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.77,3.693420e-05,0.320609,4.13423E+10,-17.667600,23.918200,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.79,7.488380e-05,0.650033,7.66982E+10,-12.068600,18.656200,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.81,1.453900e-04,1.262066,1.28522E+11,-7.217260,14.511600,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.83,2.645000e-04,2.296007,1.89010E+11,-3.352190,11.740900,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.85,4.440160e-04,3.854306,2.45386E+11,-0.509746,10.115600,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.87,6.866030e-04,5.960095,2.88387E+11,1.484430,9.187820,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.89,9.872820e-04,8.570156,3.18234E+11,2.875260,8.626490,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.91,1.338040e-03,11.614931,3.36743E+11,3.867190,8.257270,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.93,1.730990e-03,15.025955,3.48541E+11,4.598890,7.996630,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.95,2.159670e-03,18.747135,3.53685E+11,5.157430,7.803990,
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.97,2.618900e-03,22.733507,3.53470E+11,5.596910,7.658460,vbe_high
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,0.99,3.104750e-03,26.950955,3.48184E+11,5.951430,7.548590,ic_high;vbe_high
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,1.01,3.614080e-03,31.372222,3.37406E+11,6.243060,7.467780,ic_high;vbe_high
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,1.03,4.144410e-03,35.975781,3.21946E+11,6.486430,7.412110,ic_high;vbe_high
nx1_wcs_27c_vce1.2v,wcs,hbt_wcs,27,1,1.2,1.05,4.693680e-03,40.743750,2.99096E+11,6.691430,7.379260,ic_high;vbe_high
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.55,9.513460e-09,0.000083,1.2564E+07,-50.963200,56.983800,vbe_low
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.57,2.025090e-08,0.000176,2.66481E+07,-50.949800,56.970400,vbe_low
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.59,4.310790e-08,0.000374,5.6373E+07,-50.926700,56.947400,vbe_low
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.61,9.176210e-08,0.000797,1.19462E+08,-50.862900,56.883800,vbe_low
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.63,1.953210e-07,0.001695,2.52536E+08,-50.627200,56.648500,vbe_low
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.65,4.157010e-07,0.003609,5.34272E+08,-49.737700,55.760000,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.67,8.845080e-07,0.007678,1.1275E+09,-47.128800,53.153000,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.69,1.880940e-06,0.016328,2.3749E+09,-42.326400,48.355000,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.71,3.994970e-06,0.034679,4.98182E+09,-36.324600,42.362900,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.73,8.462300e-06,0.073457,1.03355E+10,-29.999900,36.060400,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.75,1.782260e-05,0.154710,2.11142E+10,-23.704800,29.819400,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.77,3.709070e-05,0.321968,4.16516E+10,-17.635800,23.887600,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.79,7.539230e-05,0.654447,7.74826E+10,-12.021500,18.613600,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.81,1.469460e-04,1.275573,1.30021E+11,-7.151820,14.460300,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.83,2.686500e-04,2.332031,1.91876E+11,-3.272160,11.690800,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.85,4.533360e-04,3.935208,2.49113E+11,-0.423730,10.072900,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.87,7.043290e-04,6.113967,2.9239E+11,1.568870,9.152520,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.89,1.016780e-03,8.826215,3.22576E+11,2.955060,8.596240,
nx1_wcs_27c_vce1.4v,wcs,hbt_wcs,27,1,1.4,0.91,1.382500e-03,12.000868,3.41513E+11,3.942530,8.230200,
