point_id,bench,role,corner_label,hbt_section,temp_c,nx,selft,rb_label,rb_ohm,vce_v,ic_a,ic_per_nx_a,vbe_v
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.640000e+00,4.913536e-12,6.141920e-13,3.266980e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.680000e+00,5.033340e-12,6.291675e-13,3.346661e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.720000e+00,5.153216e-12,6.441520e-13,3.426342e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.760000e+00,5.273075e-12,6.591344e-13,3.506024e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.800000e+00,5.392842e-12,6.741053e-13,3.585705e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.840000e+00,5.512719e-12,6.890899e-13,3.665386e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.880000e+00,5.632595e-12,7.040744e-13,3.745068e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.920000e+00,5.752418e-12,7.190523e-13,3.824749e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,1.960000e+00,5.872221e-12,7.340276e-13,3.904430e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.000000e+00,5.992097e-12,7.490121e-13,3.984111e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.040000e+00,6.111937e-12,7.639921e-13,4.063793e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.080000e+00,6.231777e-12,7.789721e-13,4.143474e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.120000e+00,6.351617e-12,7.939521e-13,4.223155e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.160000e+00,6.471440e-12,8.089300e-13,4.302836e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.200000e+00,6.591280e-12,8.239100e-13,4.382518e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.240000e+00,6.711192e-12,8.388990e-13,4.462199e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.280000e+00,6.830960e-12,8.538700e-13,4.541880e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.320000e+00,6.950710e-12,8.688388e-13,4.621562e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.360000e+00,7.070622e-12,8.838277e-13,4.701243e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.400000e+00,7.190535e-12,8.988169e-13,4.780924e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.440000e+00,7.310285e-12,9.137856e-13,4.860606e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.480000e+00,7.430198e-12,9.287748e-13,4.940287e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.520000e+00,7.550037e-12,9.437546e-13,5.019968e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.560000e+00,7.669805e-12,9.587256e-13,5.099649e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.600000e+00,7.789700e-12,9.737125e-13,5.179331e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.640000e+00,7.909540e-12,9.886925e-13,5.259012e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.680000e+00,8.029380e-12,1.003672e-12,5.338693e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.720000e+00,8.149293e-12,1.018662e-12,5.418375e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.760000e+00,8.269043e-12,1.033630e-12,5.498056e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.800000e+00,8.388883e-12,1.048610e-12,5.577737e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.840000e+00,8.508722e-12,1.063590e-12,5.657418e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.880000e+00,8.628562e-12,1.078570e-12,5.737100e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.920000e+00,8.748458e-12,1.093557e-12,5.816781e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,2.960000e+00,8.868225e-12,1.108528e-12,5.896462e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.000000e+00,8.988065e-12,1.123508e-12,5.976144e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.040000e+00,9.107960e-12,1.138495e-12,6.055825e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.080000e+00,9.227728e-12,1.153466e-12,6.135506e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.120000e+00,9.347567e-12,1.168446e-12,6.215187e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.160000e+00,9.467407e-12,1.183426e-12,6.294869e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.200000e+00,9.587247e-12,1.198406e-12,6.374550e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.240000e+00,9.707087e-12,1.213386e-12,6.454231e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.280000e+00,9.826893e-12,1.228362e-12,6.533913e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.320000e+00,9.946568e-12,1.243321e-12,6.613594e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.360000e+00,1.006648e-11,1.258310e-12,6.693275e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.400000e+00,1.018632e-11,1.273290e-12,6.772957e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.440000e+00,1.030616e-11,1.288270e-12,6.852638e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.480000e+00,1.042593e-11,1.303241e-12,6.932319e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.520000e+00,1.054577e-11,1.318221e-12,7.012000e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.560000e+00,1.066565e-11,1.333206e-12,7.091682e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.600000e+00,1.078542e-11,1.348177e-12,7.171363e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.640000e+00,1.090553e-11,1.363191e-12,7.251044e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.680000e+00,1.102538e-11,1.378173e-12,7.330725e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.720000e+00,1.114522e-11,1.393153e-12,7.410407e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.760000e+00,1.126513e-11,1.408141e-12,7.490088e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.800000e+00,1.138505e-11,1.423131e-12,7.569769e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.840000e+00,1.150448e-11,1.438060e-12,7.649450e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.880000e+00,1.162433e-11,1.453041e-12,7.729132e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.920000e+00,1.174439e-11,1.468049e-12,7.808813e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,3.960000e+00,1.186387e-11,1.482984e-12,7.888495e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.000000e+00,1.198423e-11,1.498029e-12,7.968176e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.040000e+00,1.210394e-11,1.512993e-12,8.047857e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.080000e+00,1.222359e-11,1.527949e-12,8.127538e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.120000e+00,1.234383e-11,1.542979e-12,8.207220e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.160000e+00,1.246325e-11,1.557906e-12,8.286901e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.200000e+00,1.258339e-11,1.572924e-12,8.366583e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.240000e+00,1.270294e-11,1.587867e-12,8.446263e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.280000e+00,1.282265e-11,1.602831e-12,8.525945e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.320000e+00,1.294245e-11,1.617806e-12,8.605626e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.360000e+00,1.306247e-11,1.632809e-12,8.685307e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.400000e+00,1.318246e-11,1.647807e-12,8.764989e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.440000e+00,1.330243e-11,1.662804e-12,8.844670e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.480000e+00,1.342211e-11,1.677764e-12,8.924351e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.520000e+00,1.354215e-11,1.692769e-12,9.004033e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.560000e+00,1.366170e-11,1.707713e-12,9.083714e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.600000e+00,1.378149e-11,1.722686e-12,9.163396e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.640000e+00,1.390111e-11,1.737639e-12,9.243077e-03
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.680000e+00,1.638356e-09,2.047945e-10,5.749549e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.720000e+00,1.603991e-09,2.004989e-10,5.742921e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.760000e+00,1.571157e-09,1.963946e-10,5.736385e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.800000e+00,1.539768e-09,1.924710e-10,5.729937e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.840000e+00,1.509742e-09,1.887178e-10,5.723577e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.880000e+00,1.481005e-09,1.851256e-10,5.717302e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.920000e+00,1.453486e-09,1.816858e-10,5.711110e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,4.960000e+00,1.427118e-09,1.783897e-10,5.705000e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.000000e+00,1.401841e-09,1.752301e-10,5.698969e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.040000e+00,1.377596e-09,1.721995e-10,5.693016e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.080000e+00,1.354330e-09,1.692913e-10,5.687139e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.120000e+00,1.331992e-09,1.664990e-10,5.681336e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.160000e+00,1.310535e-09,1.638169e-10,5.675606e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.200000e+00,1.289913e-09,1.612391e-10,5.669948e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.240000e+00,1.270087e-09,1.587609e-10,5.664359e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.280000e+00,1.251015e-09,1.563769e-10,5.658839e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.320000e+00,1.232661e-09,1.540826e-10,5.653385e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.360000e+00,1.214989e-09,1.518736e-10,5.647997e-01
b_nx8_typ_-40c_rb1g_st1,B,control-open,typ,hbt_typ,-40,8,1,1g,1e9,5.400000e+00,1.197969e-09,1.497461e-10,5.642673e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.000000e-01,6.063543e-13,6.063543e-13,4.035328e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.400000e-01,7.262563e-13,7.262563e-13,4.832695e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.800000e-01,8.461263e-13,8.461263e-13,5.629759e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,3.200000e-01,9.659770e-13,9.659770e-13,6.426685e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,3.600000e-01,1.085823e-12,1.085823e-12,7.223549e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,4.000000e-01,1.205661e-12,1.205661e-12,8.020384e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,4.400000e-01,1.325502e-12,1.325502e-12,8.817206e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,4.800000e-01,1.445343e-12,1.445343e-12,9.614022e-04
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,5.200000e-01,1.565189e-12,1.565189e-12,1.041084e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,5.600000e-01,1.685037e-12,1.685037e-12,1.120765e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,6.000000e-01,1.804879e-12,1.804879e-12,1.200446e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,6.400000e-01,1.924715e-12,1.924715e-12,1.280127e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,6.800000e-01,2.044555e-12,2.044555e-12,1.359808e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,7.200000e-01,2.164388e-12,2.164388e-12,1.439489e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,7.600000e-01,2.284232e-12,2.284232e-12,1.519171e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,8.000000e-01,2.404069e-12,2.404069e-12,1.598852e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,8.400000e-01,2.523917e-12,2.523917e-12,1.678533e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,8.800000e-01,2.643758e-12,2.643758e-12,1.758214e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,9.200000e-01,2.763600e-12,2.763600e-12,1.837895e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,9.600000e-01,2.883439e-12,2.883439e-12,1.917577e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.000000e+00,3.003296e-12,3.003296e-12,1.997258e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.040000e+00,3.123127e-12,3.123127e-12,2.076939e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.080000e+00,3.242961e-12,3.242961e-12,2.156620e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.120000e+00,3.362815e-12,3.362815e-12,2.236302e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.160000e+00,3.482640e-12,3.482640e-12,2.315983e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.200000e+00,3.602497e-12,3.602497e-12,2.395664e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.240000e+00,3.722328e-12,3.722328e-12,2.475346e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.280000e+00,3.842164e-12,3.842164e-12,2.555027e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.320000e+00,3.962007e-12,3.962007e-12,2.634708e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.360000e+00,4.081842e-12,4.081842e-12,2.714390e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.400000e+00,4.201683e-12,4.201683e-12,2.794071e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.440000e+00,4.321545e-12,4.321545e-12,2.873753e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.480000e+00,4.441367e-12,4.441367e-12,2.953434e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.520000e+00,4.561227e-12,4.561227e-12,3.033116e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.560000e+00,4.681046e-12,4.681046e-12,3.112798e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.600000e+00,4.800916e-12,4.800916e-12,3.192479e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.640000e+00,4.396591e-05,4.396591e-05,7.661974e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.680000e+00,1.404256e-04,1.404256e-04,7.989507e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.720000e+00,2.767292e-04,2.767292e-04,8.198015e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.760000e+00,2.112670e-07,2.112670e-07,6.239626e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.800000e+00,6.071440e-04,6.071440e-04,8.474519e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.840000e+00,7.885801e-04,7.885801e-04,8.579716e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.880000e+00,9.773571e-04,9.773571e-04,8.672568e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.920000e+00,1.172268e-03,1.172268e-03,8.756389e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,1.960000e+00,1.372587e-03,1.372587e-03,8.833193e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.000000e+00,1.577867e-03,1.577867e-03,8.904304e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.040000e+00,1.787836e-03,1.787836e-03,8.970615e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.080000e+00,2.002346e-03,2.002346e-03,9.032754e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.120000e+00,2.221335e-03,2.221335e-03,9.091183e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.160000e+00,2.444824e-03,2.444824e-03,9.146204e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.200000e+00,2.672850e-03,2.672850e-03,9.198187e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.240000e+00,2.905561e-03,2.905561e-03,9.247217e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.280000e+00,3.143109e-03,3.143109e-03,9.293494e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.320000e+00,3.385698e-03,3.385698e-03,9.337139e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.360000e+00,3.633576e-03,3.633576e-03,9.378250e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.400000e+00,3.887031e-03,3.887031e-03,9.416904e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.440000e+00,4.146399e-03,4.146399e-03,9.453163e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.480000e+00,4.412234e-03,4.412234e-03,9.486867e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.520000e+00,4.684813e-03,4.684813e-03,9.518355e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.560000e+00,4.964856e-03,4.964856e-03,9.547526e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.600000e+00,5.253246e-03,5.253246e-03,9.574417e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.640000e+00,5.551680e-03,5.551680e-03,9.598829e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.680000e+00,5.862110e-03,5.862110e-03,9.621371e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.720000e+00,6.189344e-03,6.189344e-03,9.642232e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.760000e+00,6.543033e-03,6.543033e-03,9.662022e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.800000e+00,6.943984e-03,6.943984e-03,9.681856e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.840000e+00,7.432854e-03,7.432854e-03,9.704828e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.880000e+00,8.097923e-03,8.097923e-03,9.734949e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.920000e+00,9.162637e-03,9.162637e-03,9.777356e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,2.960000e+00,8.875562e-12,8.875562e-12,5.901694e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,3.000000e+00,8.995425e-12,8.995425e-12,5.981378e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,3.040000e+00,4.464675e-09,4.464675e-09,5.185066e-01
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,3.080000e+00,9.235114e-12,9.235114e-12,6.140746e-03
b_nx1_typ_27c_rb1g_st1,B,control-open,typ,hbt_typ,27,1,1,1g,1e9,3.120000e+00,9.354941e-12,9.354941e-12,6.220431e-03
